txn_id,txn_datetime,customer_id,account_id,counterparty_account_id,txn_amount,currency,origin_country,destination_country,txn_channel,payment_rail,txn_type,merchant_category,device_type,device_id,ip_country,account_age_days,kyc_risk_score,num_txn_24h,avg_amount_7d,is_pep,sanctions_match,is_cross_border,is_fintech_rail,origin_country_code,destination_country_code,ip_country_code,currency_code,txn_channel_code,payment_rail_code,txn_type_code,merchant_category_code,device_type_code,value_date,sar_label
9b31a8dd-49c3-426c-aeae-458476e90e8c,2025-06-01 00:16:38,CUST_037695,ACCT_063800,CP_035044,2267.66,TRY,TR,TR,web,cashapp,merchant_pay,luxury,ios,DEV_013408,GB,1556,67.97,18,2726.49,0,0,0,1,16,16,7,12,4,4,6,5,2,2024-01-01 11:35:49,0
af641f0e-4e4b-4b20-a0b6-695a561beccb,2025-06-01 02:17:11,CUST_011985,ACCT_078747,CP_083631,35.43,USD,US,DE,mobile_app,sepa,cash_deposit,grocery,web,DEV_044407,US,3556,32.74,2,43.43,0,0,1,0,17,4,17,13,3,8,1,4,3,2024-01-01 12:39:03,0
7f2927ec-067e-4cb1-aebb-4ed430a1fce5,2025-06-01 01:50:08,CUST_027128,ACCT_048545,CP_096763,8.47,MAD,MA,DE,web,apple_pay,p2p_transfer,grocery,ios,DEV_107102,HK,3202,52.97,2,30.95,0,0,1,1,11,4,8,8,4,2,7,4,2,2024-01-01 14:07:55,0
a2c0801a-8041-437c-bb29-1d0caed7fa82,2025-06-01 00:19:39,CUST_011659,ACCT_043801,CP_110367,120.89,USD,US,US,web,apple_pay,cash_deposit,utilities,android,DEV_001321,IT,3093,36.98,1,178.83,0,0,0,1,17,17,10,13,4,2,1,9,0,2024-01-01 14:11:39,0
bef25fc8-d052-40d9-80d8-b887d3319e3f,2025-06-01 02:30:16,CUST_036051,ACCT_040130,CP_019833,28.44,USD,US,IT,mobile_app,card,bill_pay,rideshare,ios,DEV_043669,AE,880,24.45,0,22.8,0,0,1,0,17,10,0,13,3,3,0,7,2,2024-01-01 14:53:13,0
5ae9a72d-fb2d-467e-aafd-45b059559ac2,2025-06-01 03:33:41,CUST_023686,ACCT_032951,CP_084113,48.14,MAD,MA,US,mobile_app,adyen,bill_pay,restaurants,android,DEV_098815,MA,2751,15.42,0,228.79,0,0,1,1,11,17,11,8,3,1,0,6,0,2024-01-01 16:09:38,0
8c2f344d-ad6e-4449-a204-60105412f978,2025-06-01 02:05:08,CUST_013870,ACCT_047554,CP_097795,596.49,MAD,MA,TR,api,zelle,p2p_transfer,restaurants,ios,DEV_198826,AE,937,31.4,1,690.11,0,0,1,1,11,16,0,8,0,13,7,6,2,2024-01-01 16:10:48,0
248113e4-2365-4b8c-81f1-bcf6f646e900,2025-06-01 02:55:13,CUST_016197,ACCT_046651,CP_079862,86.8,NGN,NG,TR,mobile_app,rtp,p2p_transfer,electronics,android,DEV_171979,US,1249,65.87,1,110.5,0,0,1,0,13,16,17,10,3,7,7,2,0,2024-01-01 18:35:04,0
b024c8ac-467f-4df5-bcb0-ca1ff9d6f985,2025-06-01 00:08:43,CUST_019123,ACCT_006779,CP_077788,112.33,EUR,DE,US,branch,venmo,cash_deposit,gaming,ios,DEV_185405,US,526,18.96,1,77.94,0,0,1,1,4,17,17,4,1,11,1,3,2,2024-01-01 18:45:47,0
a17181d1-076d-4880-bc88-a87b514a478a,2025-06-01 00:56:50,CUST_038064,ACCT_028150,CP_113664,46985.57,MAD,MA,IN,web,paypal,international_remit,travel,android,DEV_026582,US,1648,69.53,56,45835.9,0,0,1,1,11,9,17,8,4,6,4,8,0,2024-01-01 19:45:53,1
3ed57be5-284f-45cb-8789-9c33177f579c,2025-06-01 00:16:58,CUST_023340,ACCT_031360,,117.78,GBP,GB,DE,branch,ACH,loan_payment,restaurants,ios,DEV_136584,US,2510,29.03,1,116.79,0,0,1,0,7,4,17,5,1,0,5,6,2,2024-01-01 19:48:15,0
7154015c-9787-414a-bf23-54fefdf7117e,2025-06-01 00:11:23,CUST_042038,ACCT_004340,CP_085458,325.43,USD,US,CH,mobile_app,swift,international_remit,electronics,android,DEV_061941,US,2,2.15,0,415.45,0,0,1,0,17,2,17,13,3,10,4,2,0,2024-01-01 21:14:19,1
141d5d3c-8a71-471d-8555-18a361011e37,2025-06-01 01:42:47,CUST_020480,ACCT_018445,CP_062335,60.74,EUR,NL,IT,mobile_app,card,bill_pay,electronics,ios,DEV_169844,HK,1852,17.37,3,76.44,0,0,1,0,14,10,8,4,3,3,0,2,2,2024-01-01 22:11:57,0
cb35f3ee-dba0-4b66-b877-15c3fcc7599d,2025-06-01 04:05:27,CUST_028075,ACCT_033267,CP_090308,130.21,EUR,IT,GB,web,zelle,cash_withdrawal,grocery,ios,DEV_074783,FR,26,41.06,4,153.32,0,0,1,1,10,7,6,4,4,13,2,4,2,2024-01-01 22:43:02,0
607cee6f-34c9-4213-87a8-368e39c0447d,2025-06-01 01:06:34,CUST_029115,ACCT_053891,CP_034064,62.52,USD,US,IN,branch,paypal,p2p_transfer,restaurants,android,DEV_034570,US,3132,39.89,1,43.8,0,0,1,1,17,9,17,13,1,6,7,6,0,2024-01-01 23:58:18,0
8a0c2a26-24ca-463a-ad5c-dbce4a0cf476,2025-06-01 01:22:04,CUST_043458,ACCT_074473,CP_016683,179.78,USD,US,US,mobile_app,zelle,merchant_pay,grocery,web,DEV_155445,US,3211,24.55,1,169.41,0,0,0,1,17,17,17,13,3,13,6,4,3,2024-01-02 01:08:15,0
5c1f4ca2-711b-4750-82fc-2d38cec5111f,2025-06-01 00:06:27,CUST_049601,ACCT_016994,CP_077387,111.18,EUR,DE,NL,api,ACH,loan_payment,electronics,ios,DEV_106491,DE,715,35.25,4,99.62,0,0,1,0,4,14,4,4,0,0,5,2,2,2024-01-02 01:24:21,0
b4a0a471-fde4-48f6-88c2-ea31e843d420,2025-06-01 02:04:14,CUST_021790,ACCT_003584,CP_110460,2829.54,MXN,MX,MA,web,paypal,merchant_pay,grocery,web,DEV_192962,US,2423,69.99,30,2006.9,1,0,1,1,12,11,17,9,4,6,6,4,3,2024-01-02 01:34:41,1
8682a63e-048f-4ad9-a995-d5c452460b47,2025-06-01 01:51:14,CUST_009596,ACCT_012502,CP_053155,801.4,EUR,DE,US,web,wire,international_remit,rideshare,web,DEV_093836,US,3046,12.72,1,357.82,0,0,1,0,4,17,17,4,4,12,4,7,3,2024-01-02 02:07:43,0
31ebe2e8-3ea4-451c-a2e7-1a0d7cf0d9d5,2025-06-01 00:36:36,CUST_030492,ACCT_013950,CP_112616,30.68,GBP,GB,NL,mobile_app,apple_pay,p2p_transfer,restaurants,android,DEV_031969,GB,1178,34.01,3,40.31,0,0,1,1,7,14,7,5,3,2,7,6,0,2024-01-02 04:50:16,0
0c7c6e6f-1796-478d-baa1-7abd74dff39b,2025-06-01 02:09:03,CUST_016190,ACCT_051273,CP_102951,50.29,EUR,NL,US,mobile_app,card,merchant_pay,restaurants,android,DEV_082171,IT,2693,60.39,2,66.9,0,0,1,0,14,17,10,4,3,3,6,6,0,2024-01-02 05:10:33,0
c3417d9b-2ea8-4f18-a412-b2e7f04b19b8,2025-06-01 04:55:52,CUST_021622,ACCT_028393,CP_094648,1.94,USD,US,US,web,sepa,merchant_pay,grocery,android,DEV_111086,US,2376,31.21,3,33.37,0,0,0,0,17,17,17,13,4,8,6,4,0,2024-01-02 05:26:27,0
f72eef60-b703-4d46-b08f-88ebfbc936e4,2025-06-01 01:08:33,CUST_010473,ACCT_035835,CP_017539,3014.86,USD,US,US,branch,wire,international_remit,charity,api,DEV_034670,GB,2350,39.89,2,4490.16,0,0,0,0,17,17,7,13,1,12,4,0,1,2024-01-02 06:24:22,0
d793ac9b-4718-4081-a2c7-488da5055ad2,2025-06-01 00:34:25,CUST_004494,ACCT_029214,CP_086059,67.86,USD,US,US,mobile_app,ACH,cash_withdrawal,gaming,android,DEV_123608,US,562,48.17,3,108.04,0,0,0,0,17,17,17,13,3,0,2,3,0,2024-01-02 09:25:06,0
d76980f8-eb0f-476e-89a4-c6cf04d409e9,2025-06-01 00:25:14,CUST_036035,ACCT_003101,CP_089249,49.08,USD,US,CH,web,wire,merchant_pay,restaurants,api,DEV_163080,CN,2563,35.68,3,78.5,0,0,1,0,17,2,3,13,4,12,6,6,1,2024-01-02 09:54:33,0
8fd6e37a-a3e5-4209-ae12-cb7b9a20310c,2025-06-01 01:34:32,CUST_034655,ACCT_053813,CP_091229,51.03,EUR,ES,US,web,rtp,merchant_pay,utilities,api,DEV_101932,NL,2580,34.89,2,68.09,0,0,1,0,5,17,14,4,4,7,6,9,1,2024-01-02 10:19:34,0
789a3a9d-0655-42e2-b8ea-d8ae7b5d97e8,2025-06-01 00:54:29,CUST_034022,ACCT_037167,CP_039123,77.38,EUR,IT,NL,web,swift,p2p_transfer,utilities,ios,DEV_074019,US,1161,23.34,4,63.92,0,0,1,0,10,14,17,4,4,10,7,9,2,2024-01-02 10:27:59,0
713de450-c870-48a5-9e28-1a522860c20a,2025-06-01 00:00:13,CUST_038832,ACCT_050954,CP_100374,160.69,USD,US,US,call_center,paypal,bill_pay,electronics,web,DEV_128645,US,2977,46.24,2,75.28,0,0,0,1,17,17,17,13,2,6,0,2,3,2024-01-02 11:29:11,0
fb9e8ec3-aa2f-4b50-9f11-e2e7945b5854,2025-06-01 00:09:07,CUST_044168,ACCT_018097,CP_095505,1106.1,USD,US,US,web,apple_pay,loan_payment,electronics,api,DEV_101428,US,3190,18.59,7,1428.12,0,0,0,1,17,17,17,13,4,2,5,2,1,2024-01-02 12:41:57,0
4bdfa77e-0bc5-45f5-b5c4-a36749013636,2025-06-01 02:13:29,CUST_017688,ACCT_061215,CP_043796,10.46,EUR,NL,DE,mobile_app,zelle,cash_deposit,charity,ios,DEV_151212,US,1357,33.5,2,73.42,0,0,1,1,14,4,17,4,3,13,1,0,2,2024-01-02 13:30:22,0
88426e06-8dbf-460f-b962-545180f9496a,2025-06-01 00:12:55,CUST_008604,ACCT_042725,CP_044559,165.81,USD,US,FR,mobile_app,swift,bill_pay,utilities,web,DEV_081966,SG,1120,25.13,0,131.97,0,0,1,0,17,6,15,13,3,10,0,9,3,2024-01-02 13:44:50,0
4b3e896b-6c3f-4cb7-854d-24741706c9e1,2025-06-01 00:02:38,CUST_042605,ACCT_062705,CP_059867,54.18,MAD,MA,FR,branch,venmo,p2p_transfer,grocery,ios,DEV_043245,MX,2004,47.77,4,62.41,0,0,1,1,11,6,12,8,1,11,7,4,2,2024-01-02 16:39:17,0
3f7fa04d-3bef-4ba9-93e1-9db8ecdf84e4,2025-06-01 02:14:28,CUST_049475,ACCT_078015,CP_106595,118.62,GBP,GB,DE,mobile_app,card,crypto_exchange,grocery,ios,DEV_187482,IT,2426,56.08,2,169.68,0,0,1,0,7,4,10,5,3,3,3,4,2,2024-01-02 16:46:32,0
71bfc57e-2d8b-45ea-9c39-f25503b0c313,2025-06-01 02:00:50,CUST_035536,ACCT_035184,CP_108525,24.47,EUR,NL,HK,web,cashapp,cash_withdrawal,restaurants,web,DEV_052600,NL,1616,49.62,1,92.17,0,0,1,1,14,8,14,4,4,4,2,6,3,2024-01-02 18:06:39,0
ea731402-ff92-4425-b382-b575b198aebe,2025-06-01 00:50:03,CUST_044736,ACCT_001909,CP_047732,4.54,INR,IN,MX,web,ACH,p2p_transfer,grocery,android,DEV_043661,MA,3493,9.95,0,50.68,0,0,1,0,9,12,11,7,4,0,7,4,0,2024-01-02 19:24:08,0
54c83808-9111-4016-9b7e-236897890aad,2025-06-01 00:58:15,CUST_012589,ACCT_064397,CP_115264,3645.12,CNY,CN,AE,call_center,paypal,merchant_pay,rideshare,android,DEV_052796,SG,3468,53.63,21,4270.29,1,0,1,1,3,0,15,3,2,6,6,7,0,2024-01-02 23:00:03,1
f1a2ccd7-8b8a-4add-93ac-1e2a2c396235,2025-06-01 00:11:13,CUST_012255,ACCT_055228,CP_107559,526.64,CNY,CN,GB,web,swift,loan_payment,utilities,android,DEV_137128,US,1830,39.44,1,574.52,0,0,1,0,3,7,17,3,4,10,5,9,0,2024-01-02 23:49:59,0
371d41df-89e4-4ab9-aae8-ef21023d8424,2025-06-01 00:49:12,CUST_042179,ACCT_043633,CP_102656,18.35,EUR,ES,BR,mobile_app,wire,merchant_pay,electronics,ios,DEV_172874,US,1749,5.01,1,48.64,0,0,1,0,5,1,17,4,3,12,6,2,2,2024-01-02 23:55:00,0
a6110c26-0b68-4312-98a7-c4907ab9e6ae,2025-06-01 00:16:19,CUST_027708,ACCT_012357,CP_005812,23.09,USD,US,CN,web,google_pay,bill_pay,grocery,web,DEV_167842,US,2686,36.01,4,63.5,0,0,1,1,17,3,17,13,4,5,0,4,3,2024-01-03 03:30:52,0
fa04aad8-2d8f-488a-9fa4-088816f6a444,2025-06-01 01:00:09,CUST_025183,ACCT_049453,CP_075119,47.43,USD,US,US,web,cashapp,merchant_pay,restaurants,web,DEV_111313,TR,1791,0.0,6,46.94,0,0,0,1,17,17,16,13,4,4,6,6,3,2024-01-03 04:52:03,0
3a43b6c6-575e-450e-9015-2bdc2a204e77,2025-06-01 00:19:44,CUST_049274,ACCT_013918,CP_056560,396.39,USD,US,CN,branch,wire,international_remit,restaurants,api,DEV_149279,IT,343,14.46,2,115.92,0,0,1,0,17,3,10,13,1,12,4,6,1,2024-01-03 05:00:45,0
3bd45aa5-6b0f-4479-9b4e-e88a50162257,2025-06-01 00:19:33,CUST_010713,ACCT_030450,CP_119065,68.5,USD,US,TR,mobile_app,ACH,p2p_transfer,travel,ios,DEV_005909,US,1982,33.09,3,82.55,0,0,1,0,17,16,17,13,3,0,7,8,2,2024-01-03 05:19:39,0
f5c7b5f4-5414-428c-831b-10c447efae38,2025-06-01 00:03:13,CUST_022516,ACCT_079280,CP_064711,87.77,GBP,GB,US,mobile_app,venmo,loan_payment,gaming,android,DEV_151465,US,1718,33.12,3,122.94,0,0,1,1,7,17,17,5,3,11,5,3,0,2024-01-03 07:20:49,0
2b8c22a8-c8df-4d8a-9eef-028e2e357013,2025-06-01 01:25:47,CUST_013411,ACCT_013739,CP_005196,16.92,MAD,MA,AE,mobile_app,cashapp,loan_payment,restaurants,web,DEV_009959,US,3529,58.69,44,26.36,1,0,1,1,11,0,17,8,3,4,5,6,3,2024-01-03 08:46:59,0
cb242fa9-54d8-4b65-9568-41a1855f2e7a,2025-06-01 00:39:32,CUST_022272,ACCT_079451,CP_050450,112.26,GBP,GB,US,mobile_app,stripe,p2p_transfer,restaurants,web,DEV_068931,NL,3431,9.83,1,156.58,0,0,1,1,7,17,14,5,3,9,7,6,3,2024-01-03 09:10:21,0
269cd2e6-1b66-4d79-bfb5-c8963643d746,2025-06-01 01:18:13,CUST_015298,ACCT_016682,CP_064841,207.72,EUR,IT,IT,web,cashapp,crypto_exchange,restaurants,android,DEV_071746,SG,1971,34.52,2,317.42,0,0,0,1,10,10,15,4,4,4,3,6,0,2024-01-03 10:10:59,0
7d579251-b754-48ea-a7d5-794d90d8a5ba,2025-06-01 00:03:58,CUST_031634,ACCT_017790,CP_071771,118.59,EUR,FR,GB,mobile_app,venmo,bill_pay,grocery,web,DEV_027678,US,2442,12.45,1,36.25,0,0,1,1,6,7,17,4,3,11,0,4,3,2024-01-03 10:39:59,0
54122bee-1cfb-4fdf-97be-93da28512f9d,2025-06-01 00:12:15,CUST_029200,ACCT_055724,CP_100147,26.63,USD,US,GB,api,paypal,p2p_transfer,utilities,web,DEV_052528,DE,271,25.9,6,24.01,0,0,1,1,17,7,4,13,0,6,7,9,3,2024-01-03 11:47:17,0
d185a698-988b-4636-801e-9bc70eee1d39,2025-06-01 00:15:46,CUST_033210,ACCT_066562,CP_093344,35.35,EUR,DE,DE,mobile_app,zelle,p2p_transfer,rideshare,web,DEV_005394,DE,3348,3.92,6,50.21,0,0,0,1,4,4,4,4,3,13,7,7,3,2024-01-03 12:05:04,0
281a6f27-16bd-4561-850e-e366d8c0a2d1,2025-06-01 00:30:32,CUST_009831,ACCT_000842,CP_107163,353.94,HKD,HK,US,web,ACH,bill_pay,crypto,web,DEV_169193,NL,151,13.9,2,219.23,0,0,1,0,8,17,14,6,4,0,0,1,3,2024-01-03 12:18:46,0
2ed21b63-8dc6-45a2-b9f3-2c68bdafa8c9,2025-06-01 00:08:53,CUST_018891,ACCT_044522,CP_036868,50.76,EUR,DE,ES,mobile_app,rtp,loan_payment,restaurants,android,DEV_148964,IN,1263,19.01,4,46.06,0,0,1,0,4,5,9,4,3,7,5,6,0,2024-01-03 13:36:39,0
3dea52e0-cf4f-413a-ac35-9189396252f4,2025-06-01 00:02:50,CUST_021402,ACCT_043488,CP_112695,11.2,USD,US,ES,web,google_pay,merchant_pay,gaming,ios,DEV_009169,FR,2130,38.67,3,26.49,0,0,1,1,17,5,6,13,4,5,6,3,2,2024-01-03 14:59:24,0
53340908-425e-4aa1-9029-c1fe0fe9168a,2025-06-01 01:52:15,CUST_025213,ACCT_023683,CP_115404,303.92,USD,US,IN,api,wire,international_remit,rideshare,android,DEV_162897,BR,1781,16.0,1,416.82,0,0,1,0,17,9,1,13,0,12,4,7,0,2024-01-03 15:04:26,0
10a8279e-b56b-4f71-8c9d-095d49b39e4b,2025-06-01 00:01:49,CUST_025932,ACCT_075233,CP_032742,24.13,EUR,FR,US,web,paypal,bill_pay,utilities,ios,DEV_181205,CH,42,34.74,1,36.66,0,0,1,1,6,17,2,4,4,6,0,9,2,2024-01-03 15:35:41,0
fd1bf4ff-5832-4f7e-a1f4-cfbf02d62f69,2025-06-01 07:15:04,CUST_016217,ACCT_007929,CP_101685,293.89,GBP,GB,IT,mobile_app,paypal,p2p_transfer,luxury,ios,DEV_019567,NG,2268,15.18,2,361.87,0,0,1,1,7,10,13,5,3,6,7,5,2,2024-01-03 17:26:02,0
3d5ad730-07a2-4b0b-b487-1b8a579ffd0d,2025-06-01 00:35:50,CUST_020229,ACCT_031669,,751.24,MXN,MX,DE,mobile_app,venmo,p2p_transfer,rideshare,ios,DEV_028517,GB,3455,34.15,2,508.55,0,0,1,1,12,4,7,9,3,11,7,7,2,2024-01-03 18:20:09,0
fb81eb53-3970-41c5-ab3d-da9f6aeeb50b,2025-06-01 00:15:23,CUST_008039,ACCT_002580,CP_080100,263.12,USD,US,ES,mobile_app,wire,merchant_pay,grocery,web,DEV_033320,NL,98,5.16,2,217.49,0,0,1,0,17,5,14,13,3,12,6,4,3,2024-01-03 19:18:22,0
bff9323c-ff78-4c19-a1b0-6760d19d0f8b,2025-06-01 01:02:00,CUST_021074,ACCT_079543,CP_009009,199.48,USD,US,CN,call_center,venmo,loan_payment,rideshare,ios,DEV_084533,CH,2805,16.19,3,134.57,0,0,1,1,17,3,2,13,2,11,5,7,2,2024-01-03 21:12:35,0
208c85b4-352d-4aa4-b87e-229387df0cf7,2025-06-01 01:13:09,CUST_009874,ACCT_022518,CP_016617,23.94,SGD,SG,FR,web,ACH,cash_withdrawal,crypto,web,DEV_045678,US,1565,21.81,1,28.03,0,0,1,0,15,6,17,11,4,0,2,1,3,2024-01-03 22:25:30,0
2217c1e4-3a45-475b-a084-7a6fb051e554,2025-06-01 00:07:53,CUST_046780,ACCT_042495,CP_054935,369.7,EUR,FR,MX,mobile_app,zelle,p2p_transfer,restaurants,api,DEV_020121,IN,3399,30.97,0,343.93,0,0,1,1,6,12,9,4,3,13,7,6,1,2024-01-03 23:38:10,0
2a77adbb-29d7-438e-8249-bc03155741ad,2025-06-01 00:01:05,CUST_041129,ACCT_030366,CP_109813,29.58,EUR,NL,FR,mobile_app,card,bill_pay,gaming,web,DEV_131771,AE,2337,20.89,3,32.7,1,0,1,0,14,6,0,4,3,3,0,3,3,2024-01-04 02:31:00,0
0264bacf-aa72-4b40-9c22-8c67fb491109,2025-06-01 01:14:55,CUST_049655,ACCT_029732,CP_019332,196.54,EUR,ES,GB,web,adyen,bill_pay,luxury,ios,DEV_118240,HK,2181,45.14,0,58.1,0,0,1,1,5,7,8,4,4,1,0,5,2,2024-01-04 04:02:37,0
069db6cb-a0ca-4600-8388-60ce1b5d678b,2025-06-01 00:11:33,CUST_035340,ACCT_052670,CP_019372,22.13,TRY,TR,US,api,ACH,p2p_transfer,restaurants,android,DEV_139892,NL,743,22.55,2,73.82,0,0,1,0,16,17,14,12,0,0,7,6,0,2024-01-04 04:44:03,0
9119a246-d979-40dc-8dc5-b41516fe4cdf,2025-06-01 01:13:54,CUST_000084,ACCT_070800,CP_106003,454.93,USD,US,US,api,wire,crypto_exchange,restaurants,web,DEV_015517,US,1117,22.33,2,580.86,0,0,0,0,17,17,17,13,0,12,3,6,3,2024-01-04 05:23:00,0
0e83c151-442a-445e-83fc-70aa4302b01d,2025-06-01 00:14:57,CUST_023746,ACCT_000263,CP_077133,341.55,MXN,MX,US,web,ACH,p2p_transfer,rideshare,android,DEV_199964,TR,2403,31.47,2,406.85,0,0,1,0,12,17,16,9,4,0,7,7,0,2024-01-04 05:31:44,0
2b1b4471-19be-4948-9be6-1a36e49cc8c2,2025-06-01 00:25:47,CUST_032286,ACCT_050377,CP_109496,58.47,USD,US,DE,mobile_app,card,merchant_pay,electronics,android,DEV_017820,IT,2788,21.49,2,42.8,0,0,1,0,17,4,10,13,3,3,6,2,0,2024-01-04 07:47:39,0
3e529e43-68d1-4716-964e-10ed985b02ff,2025-06-01 00:32:12,CUST_011830,ACCT_038550,CP_088748,25.69,USD,US,FR,branch,stripe,p2p_transfer,restaurants,android,DEV_152115,IT,966,13.17,3,36.87,0,0,1,1,17,6,10,13,1,9,7,6,0,2024-01-04 08:27:45,0
d11e6ba8-7af1-41d2-bcaa-6953a2db8d24,2025-06-01 00:00:58,CUST_002352,ACCT_044282,CP_068477,11.88,USD,US,ES,api,paypal,bill_pay,travel,api,DEV_185658,IT,3134,26.21,1,10.28,0,0,1,1,17,5,10,13,0,6,0,8,1,2024-01-04 10:35:28,0
72146ccf-e69b-49ba-9abf-cb02a8d339fb,2025-06-01 02:31:09,CUST_008294,ACCT_002075,CP_028394,18.99,CHF,CH,DE,web,sepa,merchant_pay,utilities,ios,DEV_099294,SG,2940,18.61,2,39.92,0,0,1,0,2,4,15,2,4,8,6,9,2,2024-01-04 12:49:46,1
7048ba84-98fb-476c-a3a5-42183705c1a6,2025-06-01 00:54:52,CUST_024946,ACCT_008583,CP_030415,125.21,EUR,FR,US,web,card,p2p_transfer,restaurants,web,DEV_080851,FR,2240,40.2,3,106.89,0,0,1,0,6,17,6,4,4,3,7,6,3,2024-01-04 14:20:11,0
eb3aab07-9569-4890-948c-589e2427b634,2025-06-01 00:33:44,CUST_011617,ACCT_030690,CP_091347,190.96,EUR,ES,MX,call_center,ACH,bill_pay,gaming,ios,DEV_006355,DE,967,44.15,2,139.08,0,0,1,0,5,12,4,4,2,0,0,3,2,2024-01-04 16:35:00,0
35261860-36b2-43e0-be59-f63e88bcd468,2025-06-01 00:36:44,CUST_017780,ACCT_002537,CP_042894,4.14,EUR,FR,US,call_center,ACH,merchant_pay,restaurants,,DEV_172751,IN,292,40.72,1,72.37,0,0,1,0,6,17,9,4,2,0,6,6,3,2024-01-04 16:44:38,0
10032a64-de36-41a3-bdde-0e20ecbb5593,2025-06-01 01:19:18,CUST_035397,ACCT_049788,CP_064624,628.77,USD,US,US,mobile_app,wire,bill_pay,gaming,android,DEV_054093,US,1422,20.94,2,754.91,0,0,0,0,17,17,17,13,3,12,0,3,0,2024-01-04 16:46:26,0
8808c967-39e8-4608-9f53-e36c92f5f48b,2025-06-01 00:27:12,CUST_001658,ACCT_066216,CP_009668,47.77,EUR,IT,NG,mobile_app,apple_pay,bill_pay,restaurants,ios,DEV_188559,US,1042,63.21,49,83.79,1,1,1,1,10,13,17,4,3,2,0,6,2,2024-01-04 17:31:12,0
6270492c-c2a2-4d4c-9f79-340db986beda,2025-06-01 01:03:29,CUST_021665,ACCT_055429,CP_104217,646.01,USD,US,BR,mobile_app,swift,merchant_pay,luxury,api,DEV_181321,GB,1126,7.78,2,237.35,0,0,1,0,17,1,7,13,3,10,6,5,1,2024-01-04 18:58:14,0
